IDTRACKER,APLC_SEQ_NO,MID,TID,MERCHANT NAME,CITY,PROSES PENGAJUAN APLIKASI,TGL APLIKASI MASUK,STATUS APLIKASI,STATUS WR,STATUS WO,PROVIDER_TYP,TMNL_STATUS,TMNL_MODEL,SNO,MER_DTL_ADDR1,MER_DTL_ADDR2,MER_DTL_ADDR3,MID_BRI,MID_BNI,MID_BTN,MID_ASTRAPAY,MID_DANAMON,MID_BSI,MID_OCBC,TID_BRI,TID_BNI,TID_BTN,TID_ASTRAPAY,TID_DANAMON,TID_BSI,TID_OCBC,MEMBER_BANK,DATA_CHNG_DTTM
7213,12003473272,71144833895,,SHOPPE33 -REG (PB 6),Jakarta Barat (Kota Administrasi),Approved,57:59.0,Approval Completed,,,,,,,JL. TOMANG RAYA,JAKARTA BARAT,,,,,,,,,,,,,,,,,00:01.5
7214,12003473274,71144833988,,SHOPPE33 -REG (PB 12),Jakarta Barat (Kota Administrasi),Approved,04:58.0,Approval Completed,,,,,,,JL. TOMANG RAYA,JAKARTA BARAT,,,,,,,,,,,,,,,,,00:01.5
7215,12003491596,71140264605,,COLD 'N BREW WAHIDIN,Surakarta (Kota),Approved,26:11.0,Approval Completed,,,,,,,JL VETERAN NO 136,KEL GAJAHAN KEC PASAR KLIWON,SURAKARTA,,,,,,,,,,,,,,,,21:36.4
7216,12003492694,71140264140,,COLD N BREW SOLO BALAPAN,Surakarta (Kota),Approved,55:27.0,Approval Completed,,,,,,,JL HASANUDIN NO 129,KEL PUNGGAWAN KEC BANJARSARI,SURAKARTA,,,,,,,,,,,,,,,,21:14.0
7217,12003496216,71140254515,,KLINIK DRG EMA KURNIA IRIANI,Nabire (Kab),Approved,48:35.0,Approval Completed,,,,,,,JL. MANDALA,KEL KALI BOBO KEC NABIRE,NABIRE,,,,,,,,,,,,,,,,19:08.3
7218,12003496220,71140254608,,GRAND FAMILY HOTEL,Boven Digoel (Kab),Approved,52:47.0,Approval Completed,,,,,,,JL. TRANS PAPUA KM 02,KEL PERSATUAN KEC BOVENDIGOEL,BOVEN DIGOEL,,,,,,,,,,,,,,,,56:23.2
7219,12003496222,71140664043,,ANAK PANAH KOPI MT HARYONO,Semarang (Kota),Approved,55:46.0,Approval Completed,,,,,,,JL MT HARYONO NO 681,WONODRI,SEMARANG,,,,,,,,,,,,,,,,54:44.7
7220,12003497956,71140971517,,OMART COKROAMINOTO,Gorontalo (Kota),Approved,04:42.0,Approval Completed,,,,,,,JL. HOS. COKROAMINOTO,KEL HELEDULAA KEC KOTA TIMUR,GORONTALO,,,,,,,,,,,,,,,,24:59.5
7221,12003497960,71140971610,,OMART KAMPUNG BUGIS,Gorontalo (Kota),Approved,07:00.0,Approval Completed,,,,,,,JL. JALALUDIN TANTU,KEL BUGIS KEC KOTA TIMUR,GORONTALO,,,,,,,,,,,,,,,,54:17.6
7222,12003497970,71140155418,,GOODWILL BAR N DINE MBL,Jakarta Selatan (Kota Administrasi),Approved,15:48.0,Approval Completed,,,,,,,SEGITIGA SOCIAL HUB JL TERUSAN GEDUNG HIJAU RAYA, NO.1 PONDOK PINANG KEBAYORAN,JAKARTA SELATAN,,,,,,,,,,,,,,,,26:29.3
7223,12003498823,71142949205,,MICK PLACE BINGIN BEACH - PAYMENT LINK,Badung (Kab),Approved,01:58.0,Approval Completed,,,,,,,JL. PANTAI BINGIN BR DINAS BUANA SARI,KEL. PECATU KEC. KUTA SELATAN,BADUNG,,,,,,,,,,,,,,,,00:01.6
7224,12003498885,71140780800,,ALAM MOUNTAIN MBL,Tabanan (Kab),Approved,04:14.0,Approval Completed,,,,,,,BR MUNDUK LUMBANG,DS ANGSERI,BATURITI TABANAN,,,,,,,,,,,,,,,,45:08.3
7225,12003498894,71140780993,,SANISCARA DECOR MBL,Badung (Kab),Approved,08:45.0,Approval Completed,,,,,,,JL PANTAI BRAWA,NO 100 X,BADUNG,,,,,,,,,,,,,,,,20:40.1
7226,12003498896,71140781051,,DIPO JAYA MANDIRI MBL,Timor Tengah Selatan (Kab),Approved,12:12.0,Approval Completed,,,,,,,JL  HAYAM WURUK,NO 51 SOE,TIMOR TENGAH SELATAN,,,,,,,,,,,,,,,,19:41.6
7227,12003498898,71140781144,,MEWALI CAFE MBL,Badung (Kab),Approved,14:54.0,Approval Completed,,,,,,,JL PANTAI SESEH,NO 66 CEMAGI MENGWI,BADUNG,,,,,,,,,,,,,,,,01:35.6
7228,12003498927,71140781237,,SOLARIX CCTV MBL,Jakarta Pusat (Kota Administrasi),Approved,18:19.0,Approval Completed,,,,,,,GEDUNG PUSAT KOMPUTER &,ELEKTRONIK HARCO MANGGA,DUA LT.DASAR UNIT BLOK B,,,,,,,,,,,,,,,,36:42.6
7229,12003498937,71140781330,,NORA MOTOR MBL,Jakarta Utara (Kota Administrasi),Approved,27:16.0,Approval Completed,,,,,,,JL.LANGSAT NO.26,CENDRAWASIH LAGOA,KOJA,,,,,,,,,,,,,,,,23:37.9
7230,12003498942,71140781423,,BLINK BLINK ACCESORIES MB,Jakarta Utara (Kota Administrasi),Approved,30:51.0,Approval Completed,,,,,,,ITC MANGGA DUA LT.4,BLOK D NO.18 COUNTER,JAKARTA,,,,,,,,,,,,,,,,57:46.0
7231,12003498946,71140781516,,MEDICAL STORE MBL,Jakarta Utara (Kota Administrasi),Approved,33:47.0,Approval Completed,,,,,,,JL.KP.MUKA RT.005/004,ANCOL PADEMANGAN,JAKARTA,,,,,,,,,,,,,,,,02:59.6
7232,12003498985,71140781609,,SAILS RESTAURANT,Karangasem (Kab),Approved,36:44.0,Approval Completed,,,,,,,BR MUNDUK LUMBANG,DS ANGSERI,BATURITI TABANAN,,,,,,,,,,,,,,,,30:32.1
7676,12003873192,71146495590,,HOTEL LORIN SENTUL,Bogor (Kab),Approved,47:02.0,Approval Completed,,,,,,,HOTEL LORIN SENTUL KP SENTUL RT 005 RW 001,KEC BABAKAN MADANG,BOGOR,,,,,,,,,,,,,,,,30:13.0
7677,12003873201,71146863319,,ARTOTEL SANUR BALI - PAYMENT LINK,Denpasar (Kota),Approved,54:11.0,Approval Completed,,,,,,,JL. KESUMASARI NO. 1,KEC DENPASAR SELATAN,DENPASAR,,,,,,,,,,,,,,,,00:02.7
7678,12003873221,71144340812,,TOMA BRASERIE MBL,Jakarta Selatan (Kota Administrasi),Approved,06:59.0,Approval Completed,,,,,,,JL JENDRAL SUDIRMAN NO KAV 22-23 LOT G-10 CHILAX,KEL KUNINGAN KARET KEC SETIABUDI,JAKARTA SELATAN,,,,,,,,,,,,,,,,00:01.6
7679,12003873226,71144340905,,REKHAS HOTEL FAIRMONT,Jakarta Pusat (Kota Administrasi),Approved,09:32.0,Approval Completed,,,,,,,HOTEL FAIRMONT JALAN ASIA AFRIKA NO 8,JAKARTA PUSAT,,,,,,,,,,,,,,,,,12:36.5
7680,12003873231,71144236600,,YUMMY ICE MBL,Jakarta Selatan (Kota Administrasi),Approved,12:20.0,Approval Completed,,,,,,,RAWAJATI BARAT 2 NO 9,PANCORAN,JAKARTA SELATAN,,,,,,,,,,,,,,,,10:47.1
7681,12003873241,71144255041,,HOTEL NEO KEBAYORAN JKT,Jakarta Selatan (Kota Administrasi),Approved,17:47.0,Approval Completed,,,,,,,CILEDUG RAYA NO.35,LT. LB KEB.LAMA,JAKARTA SELATAN,,,,,,,,,,,,,,,,54:53.4
7682,12003873249,71144341063,,RESTO HOTEL NEO KEBAYORAN MBL,Jakarta Selatan (Kota Administrasi),Approved,23:33.0,Approval Completed,,,,,,,CILEDUG RAYA NO.35 LT R KEB.LAMA,JAKARTA SELATAN,,,,,,,,,,,,,,,,,52:58.9
7683,12003873255,71144341249,,LOUNGE HOTEL NEO KEBAYORAN MBL,Jakarta Selatan (Kota Administrasi),Approved,25:53.0,Approval Completed,,,,,,,CILEDUG RAYA NO.35 LT G,KEB.LAMA,JAKARTA SELATAN,,,,,,,,,,,,,,,,00:24.3
7684,12003873274,71144341342,,MARINES SHOOTING CLUB,Jakarta Selatan (Kota Administrasi),Approved,29:07.0,Approval Completed,,,,,,,KESATRIAN MARINIR,HARTONO JL CILANDAK KKO,JAKARTA SELATAN,,,,,,,,,,,,,,,,21:29.0
7685,12003873294,71144341435,,KEDAI NUSANTARA MBL,Bogor (Kab),Approved,36:43.0,Approval Completed,,,,,,,KP PASAREAN RT 001 RW 001,DESA PASAREAN KEC PAMIJAHAN,BOGOR,,,,,,,,,,,,,,,,53:07.0
7686,12003873332,71144656783,,KLINIK DR RAFIKA PRAMASANDY,Jambi (Kota),Approved,50:55.0,Approval Completed,,,,,,,JL SUNAN BONANG NO 02 RT 17,KEL SIMPANG III SIPIN KEC KOTA BARU,JAMBI,,,,,,,,,,,,,,,,42:14.8
7687,12003873338,71144149869,,RUMAH SEDUH COFFEE & KITC,Bogor (Kota),Approved,54:04.0,Approval Completed,,,,,,,PT KHRISNA ALDI PUTRA,JL. PANDU RAYA KAV.70,DAN 72 TEGAL GUNDIL,,,,,,,,,,,,,,,,56:28.6
7688,12003873870,71148523425,,FADIL CELL,Samarinda (Kota),Approved,06:01.0,Approval Completed,,,,,,,JL BUNG TOMO NO 30,KEL BAQA KEC SAMARINDA SEBERANG,SAMARINDA,,,,,,,,,,,,,,,,00:02.0
7689,12003873957,71144656876,,ANGKASA DRIVING RANGE GOLF,Palembang (Kota),Approved,49:38.0,Approval Completed,,,,,,,JL ADI SUCIPTO,KEL TALANG BETUTU KEC SUKARAMI,PALEMBANG,,,,,,,,,,,,,,,,42:35.4
7690,12003874160,71144149497,,EDC CNM WBJ DJAKARTA - TEST BNI IKN,Jakarta Selatan (Kota Administrasi),Approved,02:37.0,Approval Completed,,,,,,,JL . JENDERAL SUDIRMAN NO.KAV 28 RT 12 RW 01,KEC SETIABUDI,JAKARTA SELATAN,,,,,,,,,,,,,,,,07:15.1
7691,12003874220,71144236793,,HOWDY GRILL HOUSE MBL,Jakarta Utara (Kota Administrasi),Approved,22:51.0,Approval Completed,,,,,,,RUKAN BEACH BOULEVARD RBBB NO 51GOLF ISLAND,JL PANTAI INDAH KAPUK,JAKARTA UTARA,,,,,,,,,,,,,,,,10:17.5
7692,12003878492,71144149590,,PMR IIMS 2023 INDOMOBIL,Jakarta Pusat (Kota Administrasi),Approved,02:03.0,Approval Completed,,,,,,,IIMS 2023 JIEXPO KEMAYORAN,KEL KEMAYORAN KEC KEMAYORAN,JAKARTA PUSAT,,,,,,,,,,,,,,,,55:20.2
7693,12003878493,71144149683,,PMR EMADOS SHAWARMA,Jakarta Pusat (Kota Administrasi),Approved,05:01.0,Approval Completed,,,,,,,IIMS 2023 JIEXPO KEMAYORAN,KEL KEMAYORAN KEC KEMAYORAN,JAKARTA PUSAT,,,,,,,,,,,,,,,,55:43.3
7694,12003878494,71144149776,,PMR IBAR R2 HO,Jakarta Pusat (Kota Administrasi),Approved,07:26.0,Approval Completed,,,,,,,IIMS 2023 JIEXPO KEMAYORAN,KEL KEMAYORAN KEC KEMAYORAN,JAKARTA PUSAT,,,,,,,,,,,,,,,,56:04.8
7695,12003897739,71146004805,,FARMAKU,Jakarta Barat (Kota Administrasi),Approved,39:15.0,Approval Completed,,,,,,,JL. MANDALA RAYA 31A,GROGOL PETAMBURAN,JAKARTA BARAT,,,,,,,,,,,,,,,,00:02.1
7696,12003897973,71144343332,,DEPO WIJAYA PERKASA,Lumajang (Kab),Approved,22:44.0,Approval Completed,,,,,,,JL JEND SUNANDAR PRIYO SUDARMO NO 85,"KRAJAN SATU KUTORENON, LUMAJANG, KEC. SUKODONO",LUMAJANG,,,,,,,,,,,,,,,,35:53.0
7697,12003898604,71144835978,,PT PILAR TIGA MEGAH,Brebes (Kab),Approved,39:34.0,Approval Completed,,,,,,,JL ABDUL KARIM,DESA TENGGULI KEC TANJUNG,BREBES,,,,,,,,,,,,,,,,55:46.2
7698,12003898613,71145222529,,HOTEL PERMAI,Blitar (Kota),Approved,59:46.0,Approval Completed,,,,,,,JL KALIMANTAN NO 30,KEC SANANWETAN,BLITAR,,,,,,,,,,,,,,,,09:16.1
7699,12003898669,71144425234,,NAMA BEAUTY MBL,Jakarta Pusat (Kota Administrasi),Approved,21:11.0,Approval Completed,,,,,,,PT NAMA CANTIK ABADI GEDUNG WISMA NUGRA,SANTANA LT 7 JL JENDERAL SUDIRMAN KAVLING 7,JAKARTA PUSAT,,,,,,,,,,,,,,,,53:50.6
7700,12003898677,71144425327,,NAMA BEAUTY PIM 2 MBL,Jakarta Selatan (Kota Administrasi),Approved,27:13.0,Approval Completed,,,,,,,PT NAMA CANTIK ABADI PONDOK INDAH MALL 2,NORTH SKYWALK LANTAI 1 UNIT N106B & N107A,JL METRO PO JAKARTA SELATAN,,,,,,,,,,,,,,,,41:47.7
7701,12003898683,71145236978,,DOKU*SPRINGSPA INDONESIA,Badung (Kab),Approved,30:46.0,Approval Completed,,,,,,,JL PANTAI BATU BOLONG BANJAR CANGGU,KEL CANGGU KEC KUTA UTARA,BADUNG,,,,,,,,,,,,,,,,00:02.0
7702,12003900589,71145300079,,LUMPUR SURGA,Makassar (Kota),Approved,02:30.0,Approval Completed,,,,,,,JL AEROPALA NO 23,TAKALAR,,,,,,,,,,,,,,,,,49:34.7
7703,12003900601,71145565785,,PGC KENTEN PALEMBANG,Palembang (Kota),Approved,07:28.0,Approval Completed,,,,,,,JL AKBP CEK AGUS NO 23,KEC ILIR TIMUR II,PALEMBANG,,,,,,,,,,,,,,,,25:48.2
7704,12003900606,71144345043,,SECURE GARDENA DEPT STORE,Yogyakarta (Kota),Approved,10:04.0,Approval Completed,,,,,,,JL. URIP SUMOHARJO NO 40,KEL KLITREN KEC GONDOKUSUMAN,YOGYAKARTA,,,,,,,,,,,,,,,,36:06.1
7705,12003901430,71144588107,,MOTEL MEXICOLA,Badung (Kab),Approved,31:25.0,Approval Completed,,,,,,,JL. KAYU JATI NO. 9X,"DS/KEL. LAINNYA, KUTA","BADUNG KAB., BALI",,,,,,,,,,,,,,,,44:04.7
7706,12003902325,71144662700,,TEST ECR BNI 2,Tangerang (Kab),Approved,18:17.0,Approval Completed,,,,,,,SILOAM HOSPITAL LIPPO VILLAGESILOAM LIPPO,"KARAWACI, JALAN NO.6, BENCONGAN, KEC. KLP. DUA","KABUPATEN TANGERANG, BANTEN",,,,,,,,,,,,,,,,00:02.0
8174,12004334950,71149764598,,WENDY KIDS MBL,Bitung (Kota),Approved,59:32.0,Approval Completed,,,,,,,WENDY KIDS MBL,KEL WANGURER TIMUR KEC MADIDIR,BITUNG,,,,,,,,,,,,,,,,02:30.9
8175,12004334951,71149764691,,GOOD SPEED COFFEE MBL,Bitung (Kota),Approved,02:38.0,Approval Completed,,,,,,,GOOD SPEED COFFEE MBL,KEL MANEMBO NEMBO BAWAH KEC MATUARI,BITUNG,,,,,,,,,,,,,,,,10:07.2
8176,12004334952,71150077781,,MURAA SUPERMARKET MBL,Gorontalo (Kab),Approved,06:04.0,Approval Completed,,,,,,,MURAA SUPERMARKET MBL JL A.A. WAHAB NO.7 DUSUN 5,"DESA BULILA, KECAMATAN TELAGA",GORONTALO,,,,,,,,,,,,,,,,35:10.7
8177,12004334953,71149764784,,RAMA MART MBL,Kepulauan Sangihe (Kab),Approved,10:38.0,Approval Completed,,,,,,,KOPERASI KONSUMEN SOLUSI TAK BATU KAJANG,KEL BATU SOPANG KEC BATU KAJANG,PASER,,,,,,,,,,,,,,,,00:01.2
8178,12004334954,71149764877,,KIOS GLORYA MBLL,Kepulauan Sangihe (Kab),Approved,14:51.0,Approval Completed,,,,,,,KIOS GLORYA MBL,KEL. KUMA KEC. TABUKAN TENGAH,KEPULAUAN SANGIHE,,,,,,,,,,,,,,,,00:01.3
8179,12004334955,71149764970,,KIOS ELIANA MBL,Kepulauan Sangihe (Kab),Approved,17:48.0,Approval Completed,,,,,,,KIOS ELIANA MBL,KEL TONA 1,KEPULAUAN SANGIHE,,,,,,,,,,,,,,,,00:01.2
8180,12004334956,71150077874,,TOKO KISLEW MBL,Kepulauan Siau Tagulandang Biaro (Kab),Approved,23:34.0,Approval Completed,,,,,,,TOKO KISLEW MBL KAMPUNG SAWANG,KEPULAUAN SIAU TAGULANDANG,KEPULAUAN SIAU TAGULANDANG BIARO,,,,,,,,,,,,,,,,00:01.3
8181,12004334957,71149767490,,KIOS ALONA MBL,Kepulauan Siau Tagulandang Biaro (Kab),Approved,26:10.0,Approval Completed,,,,,,,KIOS ALONA MBL,KAMPUNG SAWANG,KEPULAUAN SIAU TAGULANDANG,,,,,,,,,,,,,,,,00:01.2
8182,12004334958,71149765028,,GALAXY MOTOR 2 MBL,Kepulauan Sangihe (Kab),Approved,28:44.0,Approval Completed,,,,,,,GALAXY MOTOR 2 MBL,DUMUHUNG KEC TAHUNA TIMUR,KEPULAUAN SANGIHE,,,,,,,,,,,,,,,,00:01.3
8183,12004334959,71149765121,,APOTEK FARZANA MBL,Kepulauan Sangihe (Kab),Approved,31:14.0,Approval Completed,,,,,,,APOTEK FARZANA MBL,KEL SANTIAGO KEC TAHUNA,KEPULAUAN SANGIHE,,,,,,,,,,,,,,,,00:01.2
8184,12004334960,71150077967,,KHABIB MOTOR MBL,Kepulauan Sangihe (Kab),Approved,33:58.0,Approval Completed,,,,,,,KHABIB MOTOR MBL,KEL BUNGALAWANG KEC TAHUNA,KEPULAUAN SANGIHE,,,,,,,,,,,,,,,,00:01.3
8185,12004334961,71149765214,,MAFANA COFFE TAHUNA MBL,Kepulauan Sangihe (Kab),Approved,37:12.0,Approval Completed,,,,,,,MAFANA COFFE TAHUNA MBL,KEL. APENG SEMBEKA KEC. TAHUNA,KEPULAUAN SANGIHE,,,,,,,,,,,,,,,,00:01.2
8186,12004334962,71149765307,,SATRIA JAYA MBL,Palu (Kota),Approved,39:50.0,Approval Completed,,,,,,,SATRIA JAYA MBL JL TANJUNG MANIMBAYA NO 10,PALU,,,,,,,,,,,,,,,,,45:25.2
8187,12004334963,71149765400,,RACHMA PRIMA LESTAR MBL,Palu (Kota),Approved,42:17.0,Approval Completed,,,,,,,RACHMA PRIMA LESTAR MBL,JL SETIA BUDI NO 05,PALU,,,,,,,,,,,,,,,,45:41.5
8188,12004334964,71150078025,,SUMBER ABADI MBL,Palu (Kota),Approved,45:37.0,Approval Completed,,,,,,,SUMBER ABADI MBL JL GURU TUA,PALU,,,,,,,,,,,,,,,,,00:01.3
8189,12004334965,71149767583,,SETIA JAYA MOTOR MBL,Bolaang Mongondow Timur (Kab),Approved,48:34.0,Approval Completed,,,,,,,SETIA JAYA MOTOR MBL,"DUSUN II  DESA,TOMBOLIKAT SELATAN KEC TUTUYAN",BOLAANG MONGONDOW TIMUR,,,,,,,,,,,,,,,,40:53.8
8190,12004334966,71149765593,,TOKO IKLAS MBL,Bolaang Mongondow Timur (Kab),Approved,51:04.0,Approval Completed,,,,,,,TOKO IKLAS MBL,DESA BUYAT II KEC KOTABUNAN,BOLAANG MONGONDOW TIMUR,,,,,,,,,,,,,,,,40:18.6
8191,12004334967,71149765686,,TOKO ARAFAH KOMANGAAN MBL,Bolaang Mongondow (Kab),Approved,53:21.0,Approval Completed,,,,,,, JL. DESA KOMANGAAN,DUSUN 1,BOLAANG MONGONDOW,,,,,,,,,,,,,,,,00:01.2
8192,12004334968,71150078118,,DEWATANI MBL,Bolaang Mongondow (Kab),Approved,56:22.0,Approval Completed,,,,,,,DEWATANI MBL,KEL DOLODUO KEC DUMOGA BARAT,BOLAANG MONGONDOW,,,,,,,,,,,,,,,,58:56.2
8193,12004334969,71149765779,,RESMEY CELL MBL,Bolaang Mongondow Timur (Kab),Approved,59:13.0,Approval Completed,,,,,,,RESMEY CELL MBL,KEL. TUTUYAN KEC. TUTUYAN,BOLAANG MONGONDOW TIMUR,,,,,,,,,,,,,,,,40:35.9
8194,12004334970,71149765872,,BENGKEL SEJATI MOTOR MBL,Sigi (Kab),Approved,01:53.0,Approval Completed,,,,,,,BENGKEL SEJATI MOTOR MBL,DESA BERDIKARI KEC PALOLO,SIGI,,,,,,,,,,,,,,,,59:58.8
8195,12004334971,71149765965,,TOKO KARAVANA MBL,Donggala (Kab),Approved,04:26.0,Approval Completed,,,,,,,TOKO KARAVANA MBL JL. LANTIGAU NO. 126,DESA LABUAN KEC LABUAN,DONGGALA,,,,,,,,,,,,,,,,22:47.9
8196,12004334973,71150078211,,PACIFIC COMPUTER BITUNG MBL,Bitung (Kota),Approved,07:05.0,Approval Completed,,,,,,,PACIFIC COMPUTER BITUNG MBL,KEL GIRIAN WERU DUA KEC GIRIAN,BITUNG,,,,,,,,,,,,,,,,52:57.1
8197,12004334974,71149766023,,TOKO YUSHAN MBL,Bolaang Mongondow (Kab),Approved,10:19.0,Approval Completed,,,,,,,TOKO YUSHAN MBL KOMPLEKS PASAR,DUSUN IV IBOLIAN,BOLAANG MONGONDOW (BOLMONG),,,,,,,,,,,,,,,,57:21.5
8198,12004357780,71149766774,,SPL PEMALANG,Pemalang (Kab),Approved,08:32.0,Approval Completed,,,,,,,"SENTRA PONSELINDO, PT",JL JEND SUDIRMAN NO 54 RT 003 RW 003 KEC TAMAN,PEMALANG,,,,,,,,,,,,,,,,45:48.8
8199,12004357801,71150079585,,SPL TEGAL,Tegal (Kota),Approved,12:32.0,Approval Completed,,,,,,,"SENTRA PONSELINDO, PT",JL. KAPTEN SUDIBYO NO.113,"KEL RANDUGUNTING, KEC.TEGAL SEL, TEGAL",,,,,,,,,,,,,,,,15:28.7
8200,12004357805,71149766867,,SPBU 4350717,Semarang (Kab),Approved,15:35.0,Approval Completed,,,,,,,PT LINGGA JATI QAIREEN JL.TOL SEMARANG - SOLO,"KM 429 NGEMPLAK SUSUKAN, UNGARAN TIMUR",SEMARANG,,,,,,,,,,,,,,,,55:13.8
8201,12004357808,71149766116,,LINDS RESTO MBL,Semarang (Kota),Approved,18:16.0,Approval Completed,,,,,,,LINDS RESTO JL.PAPANDAYAN NO,GAJAH MUNGKUR,SEMARANG,,,,,,,,,,,,,,,,00:01.2
8202,12004357812,71149766209,,RUTE CAFE MBL,Semarang (Kota),Approved,22:03.0,Approval Completed,,,,,,,RUTE CAFE JL.SETIA BUDI NO.38 B,KEL SUMURBOTO KEC BANYUMANIK,SEMARANG,,,,,,,,,,,,,,,,00:01.2
8203,12004357922,71150571520,,KLINIK DWITA ARCHARD MEDICAL,Trenggalek (Kab),Approved,36:24.0,Approval Completed,,,,,,,JL SOEKARNO HATTA,DESA NGANTRU KEC TRENGGALEK,TRENGGALEK,,,,,,,,,,,,,,,,55:07.9
8204,12004357934,71149766302,,CHEONGDAM GARDEN MBL,Jakarta Selatan (Kota Administrasi),Approved,46:21.0,Approval Completed,,,,,,,JL. SENOPATI NO. 43 C,KEL SELONG KEC KEBAYORAN BARU,JAKARTA SELATAN,,,,,,,,,,,,,,,,04:23.3
8205,12004357939,71149766960,,THE BANK BAR AND BURGERS,Jakarta Selatan (Kota Administrasi),Approved,49:10.0,Approval Completed,,,,,,,KUNINGAN CITY MALL GROUND FLOOR,JL PROF DR SATRIO KUNINGAN SETABUDI,JAKARTA SELATAN,,,,,,,,,,,,,,,,38:42.6
6753,12003276999,71138307600,,INDOMARET TJ3V - PAREREJO,Pringsewu (Kab),Approved,12:16.0,Approval Completed,,,,,,,JL. RAYA PAREREJO,KEL PAREREJO KEC GADING REJO,PRINGSEWU,,,,,,,,,,,,,,,,11:57.4
6754,12003277002,71138364039,,INDOMARET FERS -  TANJUNG ANOM,Pringsewu (Kab),Approved,15:17.0,Approval Completed,,,,,,,JL.RAYA TANJUNG ANOM,KEL.TANJUNG ANOM KEC.AMBARAWA,PRINGSEWU,,,,,,,,,,,,,,,,24:51.4
6755,12003277010,71138307793,,INDOMARET FNIS - BANDING AGUNG TALANG PADANG,Tanggamus (Kab),Approved,19:52.0,Approval Completed,,,,,,,JL. RAYA BANDING AGUNG,KEL. BANDING AGUNG  KEC. TALANG PADANG,TANGGAMUS,,,,,,,,,,,,,,,,12:45.8
6756,12003277016,71138557683,,INDOMARET TBEN - RAYA PADANG CERMIN,Pesawaran (Kab),Approved,24:44.0,Approval Completed,,,,,,,JL. WAY RATAI,KEL PADANG CERMIN KEC PADANG CERMIN,PESAWARAN,,,,,,,,,,,,,,,,12:58.5
6757,12003277026,71138472324,,MOOI CAKES,Jambi (Kota),Approved,29:36.0,Approval Completed,,,,,,,JL KARYA MAJU,KEL SIMPANG IV SIPIN KEC TELANAIPURA,JAMBI,,,,,,,,,,,,,,,,46:15.5
6758,12003277079,71138557776,,INDOMARET TT3F - PC TJILIK RIWUT NO 602,Kotawaringin Barat (Kab),Approved,56:46.0,Approval Completed,,,,,,,JL TJILIK RIWUT,KEL BAAMANG TENGAH KEC BAAMANG,KOTAWARINGIN BARAT,,,,,,,,,,,,,,,,38:03.9
6759,12003277090,71143027794,,INDOMARET TWJW - CEMPAGA,Kotawaringin Timur (Kab),Approved,59:58.0,Approval Completed,,,,,,,JL CILIK RIWUT,KEL SUNGAI PARING KEC CEMPAGA,KOTAWARINGIN TIMUR,,,,,,,,,,,,,,,,46:10.9
6760,12003277093,71138557869,,INDOMARET TY4F - PC GALAXY,Palangka Raya (Kota),Approved,02:41.0,Approval Completed,,,,,,,JL RAYA GALAXY,KEL MENTENG KEC JEKAN RAYA,PALANGKA RAYA,,,,,,,,,,,,,,,,38:28.3
6761,12003277095,71138557962,,INDOMARET TWWQ - BANGUN REJO BAWANG,Pesawaran (Kab),Approved,03:54.0,Approval Completed,,,,,,,JL.RAYA PUNDUH PIDADA,KEL.BANGUN REJO KEC.PUNDUH PIDADA,PESAWARAN,,,,,,,,,,,,,,,,29:59.1
6762,12003277102,71138307886,,INDOMARET TYE4 -  PARENGGEAN,Kotawaringin Timur (Kab),Approved,05:08.0,Approval Completed,,,,,,,JL RAYA PARENGGEAN,KEL PARENGGEAN KEC PARANGGEAN,KOTAWARINGIN TIMUR,,,,,,,,,,,,,,,,08:41.1
6763,12003277119,71138558020,,INDOMARET TYU3 -  POROS TENGAH,Murung Raya (Kab),Approved,07:24.0,Approval Completed,,,,,,,JL LINTAS KALIMANTAN POROS TENGAH,KEL DANA KEC MURUNG,MURUNG RAYA,,,,,,,,,,,,,,,,09:29.5
6764,12003277644,71138364132,,INDOMARET T4XP -  HM SOEHARTO AIR TEMAM,Lubuklinggau (Kota),Approved,10:16.0,Approval Completed,,,,,,,JL HM SOEHARTO,KEL SIMPANG PERIUK KEC LUBUK LINGGAU SELATAN,LUBUKLINGGAU,,,,,,,,,,,,,,,,41:31.3
6765,12003278269,71143027887,,INDOMARET TUGO - MUARA BELITI 02,Musi Rawas (Kab),Approved,12:53.0,Approval Completed,,,,,,,JL DS MUARA BELITI,KEL MUARA BELITI KEC MUARA BELITI,MUSI RAWAS,,,,,,,,,,,,,,,,40:11.6
6766,12003278407,71138307979,,INDOMARET T0AG - GUNUNG MERAKSA BARU 2,Empat Lawang (Kab),Approved,16:46.0,Approval Completed,,,,,,,JL LNTAS KEPAHIANG,KEL GUNUNG MERAKSA BARU KEC PENDOPO,EMPAT LAWANG,,,,,,,,,,,,,,,,41:08.0
6767,12003278408,71138558113,,INDOMARET T027 - REST AREA KM 20 A,Lampung Selatan (Kab),Approved,16:55.0,Approval Completed,,,,,,,JL.TOL SUMATERA,KEL.KURIPAN  KEC.PENENGAHAN,LAMPUNG SELATAN,,,,,,,,,,,,,,,,12:34.9
6768,12003278450,71142948682,,SOCCOTRA,Banjarbaru (Kota),Approved,27:39.0,Approval Completed,,,,,,,JL PANGERAN SURIANSYAH NO 08,KEL KOMET KEC BANJARBARU UTARA,BANJARBARU,,,,,,,,,,,,,,,,15:05.5
