SYS_ID_TR_MERCHANT_REGISTRATION,NUMBERS
dc7b3d8c-9704-43cd-9c10-d4e5aa5df907,Y0000048575
33b2b6e5-dd80-4cbb-8e70-40e3b0c049af,Y0000048576
c549ea4a-24ec-420d-870b-1c12ad639080,Y0000048577
c74da452-43ea-4093-884a-f8621148ddac,Y0000048578
890bfece-e393-4f9e-87f7-b2f614f1a192,Y0000048579
fd51f382-faec-4622-90b5-91972a7594eb,Y0000048580
e00478d6-b729-4f70-bf1c-c454cf0c1f41,Y0000048581
ad0195d1-8332-41f1-8821-2a6d414cf073,Y0000048582
ae97e817-f40d-45f0-9a98-4f6e62d37ae8,Y0000048583
84a96318-2bdd-48e7-a53a-6412618d481b,Y0000048584
464c1a3d-fd0a-40d3-9749-fce8e07a0932,Y0000048585
e24b09df-613e-4e5b-a875-bdfb76f70e84,Y0000048586
e50c6cf0-3e3b-4d00-98db-18238dc876a6,Y0000048587
6fb5e527-08e1-4bdc-9cbd-862d945568bc,Y0000048588
68a6bf4b-5db4-4ac6-b117-6773d4a0a0d7,Y0000048589
fdaad1fc-0574-4909-91d2-3db0a3f01b86,Y0000048590
ba015747-bdb4-488d-905c-54d23a16f3b4,Y0000048591
eb187628-a895-432b-808a-60057904a7d0,Y0000048592
27f50333-0eb9-4755-97b3-e43bd54a5f85,Y0000048593
0bcdcc45-1c8c-4ac5-9bf6-2af995b0d22d,Y0000048594
1778831e-f071-43d3-b12a-cd2a25c859dc,Y0000048595
f99c49fb-bc25-47f2-bb62-f98bc13b4438,Y0000048596
bb50bb31-0356-4e5c-a5d4-99da2d85dbc6,Y0000048597
0a585583-ccbe-4076-aeac-55ce7fd9c759,Y0000048598
9ce6a3ae-2888-4822-ae88-874db2789c6b,Y0000048599
6f44c75a-08bd-4c35-b1e5-66822b169d14,Y0000048600
c2e1ecee-85b0-42cd-a188-1660a47609a0,Y0000048601
a578de69-ed45-4c0d-ab9e-f829fec242c2,Y0000048602
a9db6062-3357-4f1d-bb4b-bd8f1959d60b,Y0000048603
335adcb3-5611-4ad0-b61e-f47167cf91e9,Y0000048604
2dd74b97-ac7d-44b1-b62d-16c0e32a49b7,Y0000048605
86573ab6-c3c1-4217-a9ba-cc4dd66364e4,Y0000048606
4e5387e5-44b9-4498-ac37-09b4d3676ad4,Y0000048607
fcec9154-1d9a-43d1-bfd7-c3516b35d9a0,Y0000048608
b3662c2b-48da-41ef-bceb-bd97c76d1d30,Y0000048609
0ad61d3a-4d25-4523-a0ea-582307826c1e,Y0000048610
73b3611a-754f-49e2-b2d3-51a285e88b29,Y0000048611
334a3ee0-fca0-4525-9926-289c032bd156,Y0000048612
f0fe51ff-4301-4a07-93f6-8c26c7e81fed,Y0000048613
3d9f4b9e-b291-49d8-b78c-cf88cdc82f1e,Y0000048614
53eede5f-75ee-4617-aa11-8fc127cffe3e,Y0000048615
223109b5-c6d8-43d4-ae5f-5665a6de241f,Y0000048616
fbcc0d30-fd29-413e-a7c4-8a03aaa30600,Y0000048617
8df118a4-3754-45b1-b8e8-30517b1822c6,Y0000048618
9db44ee9-1936-42c9-ba15-d5323c47437a,Y0000048619
68d95d98-c6fc-449f-a272-3f5ef4b8f738,Y0000048620
7095b2ec-56a9-48ad-b97c-07c3ad4d7bc1,Y0000048621
00d603ab-fb34-4e55-a1be-b0ab99576ad0,Y0000048622
16a42998-be9c-415b-abbe-d7860ce1decf,Y0000048623
7901e500-f5ba-462c-950b-edd7912fe307,Y0000048624
fea8eaba-b438-4ec0-bc9c-d32082eb12a4,Y0000048625
84f85291-ab80-495e-9764-38345cbd06cb,Y0000048626
ef1872bb-960b-4254-b46f-3a7195d20b5b,Y0000048627
be1def46-8e00-4b2c-8aa7-2671df3f3a1a,Y0000048628
9a681709-314c-4464-a6b8-90afb5ba79a6,Y0000048629
c919d0d8-83f9-4f36-aa1f-a35429dc112d,Y0000048630
c2876b45-806b-46e8-bdb7-92e65de42e11,Y0000048631
37413791-17ab-4c20-b6c9-a46cd230df7f,Y0000048632
8e77f2ce-d5f9-40e8-84f4-184ac376a93b,Y0000048633
44edcb68-0b9f-41ad-b902-2b323a6b9fc9,Y0000048634
231a0a74-e985-4217-850f-63aab15e7da8,Y0000048635
5d9209a7-b36a-4433-afbf-73c6bd80622e,Y0000048636
191144e6-5cbf-44b0-84d3-a83f71ef5dc3,Y0000048637
7c8c5305-fec5-473c-9276-02f3035a2dba,Y0000048638
62faec31-b0af-4771-b5ed-6992422ef58b,Y0000048639
d76f1f50-cc60-4e33-a7bb-a2ede9d8d961,Y0000048640
c57f9525-6396-409f-87a1-12ac71cd16b8,Y0000048641
5c1269b6-5606-43fd-a8ae-3fec93cafd4d,Y0000048642
d39df98f-a490-446d-8062-09e77948cd74,Y0000048643
b11b9810-44f7-435d-bba9-e3ed2e27efb6,Y0000048644
133730f1-4a90-43f2-8d1d-385bfea579e8,Y0000048645
a9f9904e-32c8-4627-b063-ed14d39bc167,Y0000048646
44ad1ee1-7136-4b9f-a869-9efdc0480e45,Y0000048647
225434fd-93ba-4ca8-a1b5-1ab1dbd27a50,Y0000048648
5da7cd01-4eab-4095-ade1-fb54e1a65f62,Y0000048649
af9f0e4c-0d33-4268-8a27-22e36dee38c9,Y0000048650
47b80033-bf70-4f7d-8dba-015d5fed937d,Y0000048651
7bb6021a-1989-4402-a440-aa806d20dca3,Y0000048652
70c46caf-7412-487e-8404-b19dd2a269d2,Y0000048653
4aa0d07e-bca2-40e9-8528-318ee5f7728c,Y0000048654
ab6101b7-06f4-47b8-baec-736a91a2057f,Y0000048655
e86a270e-e648-4911-aec4-a2c6da936420,Y0000022934
8f1e6e70-aa77-4976-963c-685e558f046d,Y0000048656
df7fa42b-1a25-4b6f-94a6-a189615a074e,Y0000048657
602059eb-433f-43ee-be54-aadc6cbce253,Y0000048658
ded317da-ed9a-453d-acf8-0e2727e6dca9,Y0000048659
7640ffb3-3c8d-4f10-a508-38a9aa2e0f29,Y0000048660
d902afa2-905d-493c-ae26-270672f2af13,Y0000048661
266a02a0-4339-4e49-8113-6b9ba1b8ca9c,Y0000048662
9477f1e1-800c-4bc4-bde0-5a11f1a75149,Y0000048663
f613a818-4e18-4850-b520-ddc9e52ce3b2,Y0000048664
3b79c56b-23e4-462f-a78f-c4975c9c12f1,Y0000048665
3c44833d-2416-405e-a88b-7fc2d5de512c,Y0000048666
51e40752-c515-4851-ac3c-26660de094a3,Y0000048667
24a86341-126f-4f30-afe2-75b92b339108,Y0000048668
7864a926-abc7-4a18-b4ce-41d3fc2ea224,Y0000048669
013278d4-ca63-4e22-a466-3739c4f0b12c,Y0000048670
877f38aa-4b2d-4f56-8e4e-97c126c7fa18,Y0000048671
bffe90e8-5fb2-4661-bc70-275d52c11caf,Y0000048672
d6173d14-66f1-4682-ae3b-349594bb352c,Y0000048673
0678bce0-0399-406a-9313-1ce8efbea2e6,Y0000048674
3891e42e-8032-46db-9de7-1132da767e44,Y0000048675
4ee1923b-d0ed-4814-8deb-69f07b28762d,Y0000048676
604672a6-2786-4213-865f-e70279eef44a,Y0000048677
afca3213-9d4d-49a4-b2dc-691597980952,Y0000048678
b6efc528-5c78-4dc4-8a84-ccfa511a83aa,Y0000048679
d8ca8e18-e952-431f-b307-febe4d38e847,Y0000048680
332d00a5-4691-483a-bf43-c2cc7d9b0d6f,Y0000048681
16341020-da2a-4158-b8e0-12ca8d18ec08,Y0000048682
8bbe8e69-efbb-4c42-8425-712fe1a55033,Y0000048683
380ba077-5c16-4e51-adb6-d323e5fe15c3,Y0000048684
dd8438d2-7de4-4027-987f-05eb15fb2bf6,Y0000048685
f2e3dc5c-aef7-4d35-9d8b-d52a3345d088,Y0000048686
8c8c9115-1761-4860-bea8-511c6605cdaf,Y0000048687
4b89d245-ed73-4fc4-8e64-f255ee5e9b31,Y0000048688
539baed7-cfeb-4f48-af2c-4d979265015e,Y0000048689
7fa63f54-0801-4a51-bf9c-e2d0cf1175ee,Y0000048690
81101a6d-814b-4ed8-883a-c04007130b9f,Y0000048691
526d4020-979a-4c8a-910a-80568a4443aa,Y0000048692
f2bc0485-c2bc-4f92-8e8c-880a572149cc,Y0000048693
14d275af-259a-4f95-a99b-b7318ec727d8,Y0000048694
fd1a8ad2-7452-406f-9145-241e38a09388,Y0000048695
19631702-093b-43b6-994f-a9ebd23fcb6e,Y0000048696
56a60f33-e2e0-4e8f-acf0-b61f4405df8e,Y0000048697
f2f2540f-239d-47c6-b833-a94926a62e66,Y0000048698
b853aafe-ca76-477d-8891-78bf0e5d5651,Y0000048699
78abefe1-fe01-4b03-b33e-9b4fa646895a,Y0000048700
f094a1e0-7159-4e52-aa7e-b92692827ac3,Y0000048701
8a1a3c1a-fd6c-48f7-8fd6-d082c1d2d5f4,Y0000050586
db4a7008-528a-4e6f-ad19-d36da4f11bf0,Y0000048702
406e2ce5-be9f-4072-9274-20e865d75635,Y0000048703
216c1a43-87b5-4e0c-8509-77222a0adba2,Y0000048704
4b9689b2-d55e-46a4-8666-96777bd76375,Y0000048705
9e049576-d4c4-468f-a306-c454adc26bda,Y0000048706
9e4dce73-9d29-4f64-bfde-b4025e0f7dd8,Y0000048707
efea0d10-e932-4c49-854c-6496f4e1ce4d,Y0000048708
f7cc34b6-9ccf-4197-95be-8eb783a14195,Y0000048709
c201b57b-a496-4750-9e46-5f8e17fad69e,Y0000048710
52aee5d2-cddd-465a-809c-96d924fc09e5,Y0000048711
75a52b36-04c7-41ab-960e-d347f000a378,Y0000048712
715e25b2-3785-484c-af5a-063037528907,Y0000048713
34087aa0-410d-403c-b625-563802056921,Y0000048714
ef2a7412-019e-4e1c-803d-7b66c4503cc1,Y0000048715
a148b240-0c83-46e0-af18-cea6fe875f1e,Y0000048716
44bc88ff-85a1-48f5-9206-7ea463914157,Y0000051251
ebc85762-025d-446d-a61d-7f1b59b7a50c,Y0000048717
785a57e7-12c3-431f-9276-07a0fbef8907,Y0000048718
82d7a1fd-321d-4c31-afa3-3700ed2176e6,Y0000048719
1ded9d91-bb6f-40f3-8e42-e757966a1aeb,Y0000048720
c9a9e3d6-1b75-4253-9690-5ba4a2d19558,Y0000048725
fdef25a3-1931-4320-b8b2-23f68aac06e3,Y0000048726
5228feb6-fe5f-4353-b2a8-bb623b83a308,Y0000048727
d4800e88-64ae-465c-852f-3974ddf08cc3,Y0000048728
6b3ea2c4-5184-4fe6-bd3e-281f8029af41,Y0000048729
8f90b5ab-6135-4adc-9e7e-a469d182fd1a,Y0000048730
43aad19a-bf6c-46fd-a8d7-88f33ef6cd77,Y0000048731
ff76322a-a467-40fd-a146-6699e5b28cf1,Y0000048732
2bb2acad-73a8-4abe-a064-91d1ef72b18e,Y0000048733
7d49a9e7-fc54-416c-aa6f-94599b3fba43,Y0000048734
5bea2f53-4815-4a2e-973f-50f7d22ae891,Y0000022603
a5094303-03f9-4140-acce-75ab94301571,Y0000048735
64b65460-bf1c-4502-afd4-09497fa455ef,Y0000048736
96d2d29e-8cae-4b4c-a81b-a3947f387ddc,Y0000048737
63f151c3-c1ac-45f7-967e-ffafe022a889,Y0000048738
77c13367-f197-473e-9ff3-5952e1098045,Y0000048739
1215b185-9f84-48f1-afab-1f431771540c,Y0000048740
b1bb1aad-b213-499b-8416-6be99e769815,Y0000048741
1392f389-cbc6-4b9b-8afb-3fd678534257,Y0000048742
7058bcf7-d06b-4619-95d4-fbd87c9c8286,Y0000048743
a7d1f353-76d4-45a6-81cf-00ce3a86e5f0,Y0000048744
a70a3c7e-3283-4f77-8d95-dd7b7fc0997f,Y0000048745
2347e55d-650d-4df7-8543-c6090855634f,Y0000048746
7c5a676e-f246-4cc1-a0b3-3a3150dacee1,Y0000048747
de631e69-b3cb-4616-ae99-0afed7acf2ea,Y0000048748
03915d2b-6265-4f48-8baf-f2a4083d221b,Y0000048749
420c4454-c07d-411c-861f-6cee8445d0fe,Y0000048750
e8f0b7b2-2468-481b-8fb8-a76dd433405b,Y0000048751
20165b87-f59c-427b-a432-588fc1e062cd,Y0000048752
4f86c7fc-a04c-42cb-8127-1bcb268961d2,Y0000048753
0a71c7a0-c667-488e-a0f1-adf3322fa886,Y0000048754
351432b3-276f-469a-a1a4-82c8e9fc1c54,Y0000048755
2e2cd40e-b2df-4b04-9d0c-2f00c6a01756,Y0000048756
730bd937-2b43-468b-befc-866f1b9a91dc,Y0000048757
d549f69d-c00a-4a0c-8fc6-9caadbc14e04,Y0000048758
598e2a89-bf36-4b5e-9916-ffe9ba4d4bec,Y0000048759
37aaabaa-958c-4f0d-a860-f63b8238b140,Y0000048760
982c074e-17bb-444f-8a22-94b8eecb44c6,Y0000048761
c4fbdcd0-aa2f-4fe8-8618-dc28ffeb9973,Y0000048762
2661c3dc-73ce-4d6b-867f-c6e6d71e295c,Y0000048763
d0e9a593-6df3-4c39-a055-b42d839f6671,Y0000048764
f0bbaf18-e96a-4a18-a96c-be29277aaeae,Y0000048765
86da5d55-db43-40f9-8f73-ad0d4566e106,Y0000048766
570c285b-90c6-4c26-92da-6a473b482fb3,Y0000048767
079ae72f-139b-4960-98fd-2cfd43b54964,Y0000048768
76033009-8723-4b83-ac47-90bdf2ca7c88,Y0000048769
da0af8e1-ab49-4a7a-8263-663b250998d8,Y0000048770
6089cc18-9241-4d6f-9e0e-70a64e94b30e,Y0000048771
9ef9a90c-80d9-4278-953a-456bd6ced1b8,Y0000048772
4f50efac-86f5-44c4-bee7-dd1421437cfb,Y0000048773
d7354a8d-9e6c-4270-92d8-ed77be828490,Y0000048774
f458bcb2-a9fa-4491-97c0-f3248abc325e,Y0000048775
9e7b61c0-4302-413e-b1b9-09bd56200e1f,Y0000048776
84e49b20-5fbd-4148-8b2c-63efe61b9ef6,Y0000048777
ab26dd13-5ae1-4d5b-8a99-07231f940acf,Y0000048778
9b05fcb6-cf88-406a-8425-d39114bb596b,Y0000048779
03442d12-9c88-479a-ba6f-003f2de863a9,Y0000048780
d2145f4f-c802-4568-8047-c93f6b6492e5,Y0000048781
a89441e6-5a0a-4260-9609-f304cbf0f132,Y0000048782
0639fa00-b623-4fdc-a588-d8bd0ea414ac,Y0000048783
06930b64-bf88-495b-bd79-4103587f48b3,Y0000048784
efa76810-8df8-4910-a740-df73c55bf65d,Y0000048785
f5d5adaf-1b9b-4ad8-a8e6-eaa2da7183c5,Y0000048786
f00c889a-195e-4ae6-912d-29e683bbbc39,Y0000048787
91c979d3-a4aa-467f-b2f7-793ac63481e2,Y0000048788
859f82c9-1c9d-435e-8790-e0d773373e1c,Y0000048789
e114660f-13e5-4dec-996d-a3bc13a200c6,Y0000048790
e06b87e9-905d-4168-8a30-531d15668abc,Y0000048791
56c4476f-88de-4a24-90f3-21b73f734efb,Y0000048792
7e14dea9-6417-4b11-bf3e-bacfdd8e89e4,Y0000048793
f047d2c3-5c7d-4d8f-aac0-43bd967210bf,Y0000048794
29a070fd-7ee0-47b5-a2a1-7ca57787ca76,Y0000048798
c852ead9-5a65-41fe-a2a5-288acd18ce74,Y0000048799
a8589b22-3f10-4ecf-becb-a12cf34d77bc,Y0000048800
ef235433-1a72-4fe7-a15c-75bdfe1536b5,Y0000048801
dc7c5337-ea27-4d00-b08e-c942c5bd2ea2,Y0000045979
bcaa9f62-edb1-4c8c-9a6a-0057f0e8aa6c,Y0000048802
afa91e99-0f52-4586-9fb9-c945fb99e147,Y0000048803
da3f988f-043b-46e1-9bf1-32a97b907c64,Y0000048804
916499d0-9080-4963-a364-df1ffcb60f2c,Y0000048805
fd3e1e97-95b7-4ce7-adde-a319c12c74c9,Y0000048806
425e11b4-93d5-4088-adee-c6d50e8d1494,Y0000048807
68ae8bdc-41c0-4ee0-a4d9-241085e88581,Y0000048808
5624ffb7-f131-4e84-8c91-b2ab16dd5817,Y0000048809
7ee4664d-667d-4002-a3d5-96502e7bea7b,Y0000048810
c13cfd47-6bb2-4db0-b131-522474788ceb,Y0000048811
3d78f7ff-a963-4cc1-87ac-3200c99d5b79,Y0000048812
bd096c57-de5a-4797-ad67-55c03b0976ed,Y0000048813
4880062f-4b3a-4130-b0d5-78b56c1fec11,Y0000048814
22720c21-1e4e-485e-b196-694d5d025a13,Y0000048815
f965dce6-8f52-4b22-a294-95898c5b7cae,Y0000048816
5aaabe40-5947-48a2-81e6-2d0cf6b93a56,Y0000048817
84a56ed6-b5eb-4d1b-ba54-15364954869d,Y0000048818
1e21ce7a-c9af-4e56-a55d-38ee3cac6e38,Y0000048819
24d45b0e-ad62-44f6-b302-5b61b49b4380,Y0000048823
737e2e1d-7fca-44e4-b101-ef323352dc73,Y0000048824
381c6842-1a9d-4513-a5e2-8648cb820918,Y0000048825
07fa2a56-356d-40ff-b7c4-d02b16be0472,Y0000048826
e2dbbfcf-0d94-46db-921b-056892c45802,Y0000048827
7b348ef9-b660-4eca-9345-76e571f4914b,Y0000048828
798fce95-f54a-41d4-bac7-7e0d47b1f4d9,Y0000048829
a8e0d226-474f-4015-8b08-7e55a394d981,Y0000048830
cfe9dd14-3272-4805-a3fa-86ae9920ceea,Y0000048831
dd9c8d43-a454-4e22-9700-81d404431d6c,Y0000048832
0eee056f-51be-4aad-a15b-7a1c2b88858a,Y0000048833
fc109bd8-55b7-4f75-9c35-6af154124d16,Y0000048834
8ebe2835-f422-408a-9fef-0937eb119ccd,Y0000048835
8f20a2a7-0585-41bf-9356-bf426f433c45,Y0000048836
429085cf-969f-4041-9aa2-9047e971371d,Y0000048837
13a18028-7f49-412a-83af-a1d64b508f36,Y0000048838
455bebc8-7f84-4c29-9a9f-e4db05408eba,Y0000048839
59158b6f-f5d3-4031-ba7a-113c5ca198ce,Y0000048840
8bc58a19-3837-4760-82c6-96ec12e05c25,Y0000048841
1190614c-194f-4e4d-a336-6edd854471e2,Y0000048842
e9ea77a5-52b8-4d85-9c70-64786efabf77,Y0000048843
1af579c8-2c95-48de-9ec5-dc85a631eb17,Y0000048844
e4746af4-5cbb-4ed0-a074-f99d2623417d,Y0000048845
5b2c090e-2edf-484e-a0b3-2f11fbde7797,Y0000048846
3cb5e099-4c96-415f-bce8-f6a9877f85c9,Y0000048847
88b77671-aac1-492d-bd95-5666a34fa2b8,Y0000048848
03e76bde-a21d-4480-8947-64cbdf8170e5,Y0000048849
39aabd7b-b201-4bf4-aa9b-cbe9c293f0e2,Y0000048850
69a0dc5b-c64f-446b-8259-0cc4145f76dc,Y0000048851
e50bb54f-a7d3-4062-8556-7c8255ab7f61,Y0000048852
ec00f086-e41e-4546-8e02-323f4154e10a,Y0000048853
933160ec-f78a-4628-8a50-920b117af459,Y0000048854
cd0a3a9b-5ef4-4ee9-94c0-b68e0444259a,Y0000048855
b552279d-f4d7-4c0d-b96f-6fc8ed8d3a9f,Y0000048856
1e754424-a64a-432d-94eb-63e76c1f9fa6,Y0000048857
f3031645-80a4-4614-9e31-1fa0b3deb449,Y0000048858
be0bbe4d-38ec-4933-b37a-396630c68faa,Y0000048859
42692b84-539b-469c-abba-c757235958d0,Y0000048860
5ea6bbd6-e374-4c0b-976c-a9be676735a8,Y0000048861
c365d98b-a197-4700-a3a6-01e46efd379b,Y0000048862
f9e78ddc-bf5f-4c87-ad50-2d1f12fa87fd,Y0000048863
6c9969ae-73f5-4c4a-a252-36294c2f3a97,Y0000048864
0cb1bd9f-f38e-4326-a5b0-5c9bdd6025e2,Y0000048865
cee07e6a-2c90-4fb9-83b3-e5dec22b08a6,Y0000048866
03898568-d060-4b2f-b400-7a1b99d7f27b,Y0000048872
dd79251b-a393-4193-a063-bd465ca9c1f1,Y0000048873
adf7a6f5-2ac6-4188-802c-c76882c26768,Y0000048874
643aaa49-f0d9-4b17-877e-fb5c7841ef6c,Y0000048875
cf190899-402d-4a59-b130-700673cebc71,Y0000048876
505bd69b-c7bb-49de-8bbb-c3df2d1ffd61,Y0000048877
82b436b0-e2b9-4ae6-b333-36a34df3b198,Y0000048878
e6293b41-c7f6-4db7-88e9-978a54bd3729,Y0000048879
923693ab-93af-495a-a3f9-69493bb89764,Y0000048880
c8a8a525-9799-480b-8848-6469d4c8019f,Y0000048881
17f93c0f-f546-464a-9ccd-463174b02674,Y0000048882
7b5e5daf-05b5-493d-ba2d-16ff012f4217,Y0000048883
cf609d7d-3edf-4d8e-b1a0-96c979ca7475,Y0000048884
0011501d-f000-44aa-b115-f2f8bb64522c,Y0000048885
acdcd934-a54f-4c95-9a9e-3bbb24e4b6e8,Y0000048886
6b08ca6f-e9c2-488b-8d0c-cb16a16128ec,Y0000048887
8466fcf8-6992-4f92-b2ba-5a4471416d40,Y0000048888
17c7ba3b-bead-4cb8-a029-7161d2716113,Y0000048889
6ad68b77-a867-4b91-97eb-99e7bf9e575f,Y0000048890
7317316f-ac0c-4e3a-8d78-0928fec6a054,Y0000048891
31663feb-32d7-44dd-9005-0077471c8472,Y0000048892
f8202c62-15c9-47bb-a509-c6efa1294da9,Y0000048893
fddd83b6-69fc-4269-8da4-e1844e3a57aa,Y0000048894
96232a1c-3585-4067-bb2a-a5888cf47ed3,Y0000048895
5f164c09-4615-4e6d-b331-b69cb97ce60e,Y0000048896
04210cbb-dadf-4d2f-8c65-ca69383e4f19,Y0000048897
e32751c1-62e6-4c2a-b6cb-dea35015312c,Y0000048898
90e21dfb-0194-4576-b202-9d6f48cc4f06,Y0000048899
9ae922c5-a4f4-4969-92c7-eea01ecd479a,Y0000048900
95bcbb57-24e2-42d0-bbb4-e7665665a7a6,Y0000048901
82b31be6-9d33-4742-a3f0-47407e8790d0,Y0000048902
68ceb4b7-3ef5-492d-be95-0bd9508e56e8,Y0000048903
ab510b56-a1b7-4a81-b2ec-1dd9c9cdb3fb,Y0000048904
50fb1460-ba80-4ad3-9577-bcf077887ff5,Y0000048905
dd3c52cd-5a28-4d92-a398-26f84d7b154f,Y0000048906
16e73c94-ac44-481d-a74a-450d7e1cfbe7,Y0000048907
1afcb6ab-4aa0-47d3-9f0b-c48ec9d31e0d,Y0000048908
707effb6-4b24-49de-81b7-dc3f4a4b391d,Y0000048909
7b00fae2-afe2-4dee-87c9-9a2e136497ac,Y0000048910
3128e226-2f2e-404c-b3b6-61d9138b5b55,Y0000048911
9a98aa00-3f01-471f-8db0-e14e52309b63,Y0000048912
9e6a9bca-04f6-4514-9a92-d2cb9e2bbf44,Y0000048913
49cd8107-9242-4e0a-80e8-9b069dbe5902,Y0000048914
cf1837fd-4158-4842-bf7f-8cea8d784e04,Y0000048915
a2c54b35-03ac-44ac-b18e-f8e9bf43d471,Y0000048916
1aebc963-0572-44ba-a7af-5c1df8341369,Y0000048917
3f229dbe-88b7-44a3-b8a4-36b89ee806fb,Y0000048918
b2e8a111-79ee-4ea4-9a06-715be12b7b68,Y0000048919
75c62e91-a187-4981-b369-579c6e26348d,Y0000048920
d603084f-7980-4d2a-8e87-03e8f03e475c,Y0000048921
21835e06-4783-44e0-a970-27a9fdda1978,Y0000048922
c4aa558b-2c2b-48eb-aba9-d78fd9c3013a,Y0000048923
ded00f2b-6c75-46f7-af67-e8f8aca4c8ab,Y0000048924
0d422985-0444-4726-b4f4-10b7fa42bddf,Y0000048925
673e968a-4710-4e44-9902-ef3495ccfe0f,Y0000048926
000807ae-a612-4f9b-ac2e-89394edb4b1e,Y0000048927
6da79480-01df-4fce-845e-e0f79843e676,Y0000048928
c22fd7f4-5c88-49a5-a715-a1cecf216746,Y0000048929
9f85007d-9256-4a18-af5e-b824872e3535,Y0000048930
f0864fee-4bd4-41f8-860b-d6cb3e27753f,Y0000048931
9f4daea5-dc3c-41e8-808d-5dad6f21badd,Y0000048932
0d2f5f33-ccdd-42cb-a135-173bfab99e71,Y0000048933
d813ce69-fc9a-4e6a-8c15-c68307b2db68,Y0000048934
248c5662-b998-4805-9a4a-79d4f11883e6,Y0000048935
f2ccf899-9fdc-4aff-9cbc-c811124dce4d,Y0000048936
bf4e3549-9f02-422c-a36b-82860ca67da4,Y0000048937
0b6fe3d2-041e-464d-b64b-1e6764ad0047,Y0000048938
92af3ebf-bf9a-48c4-bf3c-023d347d9d78,Y0000048939
29216731-2fdb-4a29-9a25-6f74691416f4,Y0000048940
e94e70ea-44f6-40d7-9269-741b042dea95,Y0000048941
985f4849-4d70-4790-a8f1-0f9affe1d9de,Y0000048942
f55289d2-8984-4fb5-9892-b55695cde3ec,Y0000048943
29882655-5947-4222-9ee4-56b2b84626da,Y0000048944
610c4806-1066-4433-bf06-64cb0b239150,Y0000048945
bbc92ba2-9ff9-4b30-ac4d-3ebca0dfeb5d,Y0000048946
1352ac8a-a4bc-4b6e-8a40-c91b6ed04a09,Y0000048947
a9f84be6-d885-41f6-aa41-9ebe5f4342b4,Y0000048948
d68cd508-3421-4ec7-a28d-e9c1184c64fa,Y0000048949
df26ccec-c2db-48a6-84f6-e5a385990b19,Y0000048950
952fbe45-5adb-450e-a432-a20e1c11ecf7,Y0000048951
317d2b34-df33-4f51-9842-b85cfb696dcd,Y0000048956
7aaae0ef-7b87-4763-b964-0686ed5710b3,Y0000048957
1c858754-5a7a-46d9-af45-a11726058efd,Y0000048958
03ca82a3-554a-42c0-a13a-749413817b03,Y0000048959
8cb4fd55-f824-424e-acdf-70f233cc7dfd,Y0000048960
f9c00c28-b8e9-4d09-9584-22079a84c29e,Y0000048961
92b42496-ee2a-4fab-be66-42c031aa99a4,Y0000048962
94f3650f-945b-4d82-aa6a-64f426a29491,Y0000048963
1d6a756e-7d5a-4259-ad2b-95049ba30d93,Y0000048964
7ca8cc74-bb6c-4e30-a9c5-a768e8293df6,Y0000048965
173d899e-2763-46fc-a9b2-a3995b7ec8f4,Y0000048966
95f02b96-21c4-4b97-93ae-a3e262d71de1,Y0000048967
90eb83e5-1bfe-4f9c-9cb8-b67cc1ede460,Y0000048968
33aaa66c-3a0e-4627-bba6-119070a8fcbc,Y0000048969
27211f32-a2b6-4190-88e6-412a52c52605,Y0000048978
70423c0f-6e7f-49da-b601-45d3f283ff54,Y0000048979
118d16b3-8d43-49b9-bd4b-5f4cec947a44,Y0000048980
8041866b-4aa2-4acf-ae73-388fb1f9367d,Y0000048981
5fb8d51d-a261-4fb9-b5d4-a7021e265843,Y0000048982
ba765724-6552-44bb-a261-ad21403622dd,Y0000048983
f93fe797-d18b-4fec-9eb3-e5f5ea0438b3,Y0000048984
6a3fee42-7aa7-44f0-bfa5-fe54abfe5099,Y0000048985
f2c62f34-a2f2-44c9-b0e8-3a92d95c478d,Y0000048986
2f4bfb01-4d32-46cb-b4eb-7d58411167c3,Y0000048987
1fb3804b-7079-497c-8eee-dc1890795ecd,Y0000048988
53e1c428-7c8c-4445-92a9-05d192c15cd8,Y0000048989
d4dda88e-4915-4551-8df5-d8389a679d4b,Y0000048990
f620361b-08bd-478f-9102-1d74a08f4648,Y0000048991
293a695d-2d69-43bf-836b-6c5a755d06e2,Y0000048992
07ef1778-a5f7-488e-949a-b91df7b6bdc4,Y0000048993
1ddbb4a0-5608-486f-97df-9e7942033417,Y0000048994
e8544287-5de9-4465-9635-853baf5e3653,Y0000048995
8bd04e69-cd7b-4106-8eb8-ff2ab8f06589,Y0000048996
a6d3b001-be1d-4ab8-b784-6d10a162180c,Y0000048997
a21032d5-0618-4056-923c-e8e9aa94040d,Y0000048998
8e4f96ee-1242-4e63-b1b1-2c0aebe9476a,Y0000048999
f9d7654b-7d7b-4b25-bf7a-f32bef48cff0,Y0000049000
b41323cb-4e57-43b7-94da-65fe900df6d4,Y0000049001
138f5a44-5e17-4cb9-9bd6-4d207533a208,Y0000049002
c81aba38-4cd9-4a8c-8381-047f5d267b4d,Y0000049003
405c4b34-6039-48f6-adfc-4089f6dbf83b,Y0000049004
99f12e55-6eb3-4be5-a649-d361520eb311,Y0000049005
5d68e8e0-485a-49b1-a9fd-b5886e2590c9,Y0000049006
c2ea26e9-a42a-4af9-814a-132a974c3643,Y0000049007
